% Model:              Ellipse3.mph
% Version:            COMSOL 6.3.0.290
% Date:               Oct 26 2025, 11:01
% Dimension:          2
% Nodes:              10201
% Expressions:        5
% Description: Displacement field, X component, Displacement field, Y component, Strain tensor, XX component, Strain tensor, YY component, Strain tensor, XY component
% Length unit:        m
% X                       Y                        u (m)                    v (m)                    solid.eXX (1)            solid.eYY (1)            solid.eXY (1)
-0.8599999999999999       0.78                     -0.002579754618811415    -6.887199590606237E-4    0.0030041758010240275    -9.532993818759926E-4    1.1589073891567561E-5
-0.8400000000000001       0.8                      -0.002519079610762934    -7.078921494280566E-4    0.0030086225370269185    -9.55208360817892E-4     1.1378665522664722E-5
-0.8200000000000001       0.8200000000000001       -0.0024583173153856015   -7.271162323427949E-4    0.0030125982673391144    -9.566109860706454E-4    1.0807219835145288E-5
-0.8                      0.8400000000000001       -0.0023974925421333146   -7.463800529691056E-4    0.00301607517678436      -9.57485726186192E-4     9.932326034838129E-6
-0.78                     0.8600000000000001       -0.0023366295354937676   -7.656697274824077E-4    0.0030190354917472386    -9.578220357551818E-4    8.817754085573004E-6
-0.76                     0.8800000000000001       -0.002275751589496292    -7.84969834982133E-4     0.0030214728068448243    -9.576211065248213E-4    7.531413222813463E-6
-0.74                     0.9000000000000001       -0.0022148806834901345   -8.042636614491377E-4    0.0030233928307828173    -9.568960143870551E-4    6.143150526590156E-6
-0.72                     0.9199999999999999       -0.0021540371556017725   -8.235334825205716E-4    0.003024813526470422     -9.55671254182495E-4     4.722536139270539E-6
-0.7                      0.94                     -0.0020932394273703654   -8.427608692654927E-4    0.0030257646644729166    -9.5398169793285E-4      3.3367800517404103E-6
-0.6799999999999999       0.96                     -0.0020325037891245523   -8.619269997703999E-4    0.0030262868364507333    -9.518710127007536E-4    2.048948230587664E-6
-0.6599999999999999       0.98                     -0.00197184425334193     -8.810129641401684E-4    0.0030264300449208783    -9.493902955516135E-4    9.161311746123715E-7
-0.6400000000000001       1                        -0.0019112723878598262   -9.000000000000001E-4    0.003026253876208543     -9.465937313283106E-4    -9.421538072854988E-9
-1                        0.6200000000000001       -0.0030000000000000005   -5.380592207508773E-4    0.0029564598092856977    -9.24581449034285E-4     1.9862052192768747E-8
-0.98                     0.6400000000000001       -0.0029407334397467226   -5.56595047807426E-4     0.002963410599534024     -9.291566478783139E-4    3.4159259755939023E-6
-0.96                     0.6600000000000001       -0.00288120356363453     -5.752205830288419E-4    0.002970195703781949     -9.335510179268713E-4    6.3121013867779505E-6
-0.94                     0.6799999999999999       -0.002821429434908481    -5.939367443927538E-4    0.002976785500684767     -9.377187320404988E-4    8.691082494764689E-6
-0.9199999999999999       0.7                      -0.0027614315958821556   -6.127431390522802E-4    0.0029831398108241536    -9.416101685676574E-4    1.0544246056403083E-5
-0.8999999999999999       0.72                     -0.0027012320408319333   -6.316378866423081E-4    0.002989212639818791     -9.45172781383532E-4     1.1873918881501563E-5
-0.8799999999999999       0.74                     -0.002640854069813559    -6.506173867912844E-4    0.0029949541963747114    -9.483535587022871E-4    1.2693735400711878E-5
-0.8599999999999999       0.76                     -0.0025803220716845935   -6.696761378266982E-4    0.0030003137865280923    -9.511016470488722E-4    1.3029042606347319E-5
-0.8400000000000001       0.78                     -0.002519661236729289    -6.888066158790618E-4    0.0030052427464348544    -9.533709607977789E-4    1.2916749965838243E-5
-0.8200000000000001       0.8                      -0.002458897209571422    -7.07999223506337E-4     0.0030096973100240724    -9.551226453585193E-4    1.2404625023794297E-5
-0.8                      0.8200000000000001       -0.0023980556973595465   -7.2724231341755E-4      0.003013641253607075     -9.563272400516671E-4    1.1550038009069489E-5
-0.78                     0.8400000000000001       -0.0023371620514844      -7.465222886106636E-4    0.003017048162832212     -9.569663950964325E-4    1.0418209269853068E-5
-0.76                     0.8600000000000001       -0.0022762408430293366   -7.658237754326596E-4    0.00301990318679232      -9.570340218326782E-4    9.080060487629804E-6
-0.74                     0.8800000000000001       -0.0022153154525479985   -7.851298611916594E-4    0.003022204178665689     -9.565367937099863E-4    7.6098083532811596E-6
-0.72                     0.9000000000000001       -0.0021544076935548946   -8.044223835071704E-4    0.003023962167993358     -9.554939632410187E-4    6.08246264655922E-6
-0.7                      0.9199999999999999       -0.002093537486433709    -8.236822550407589E-4    0.0030252011609103826    -9.539365110796278E-4    4.571396898282847E-6
-0.6799999999999999       0.94                     -0.00203272259561436     -8.4288980497304E-4      0.003025957314477787     -9.51905691725586E-4     3.1461488494103954E-6
-0.6599999999999999       0.96                     -0.001971978438081641    -8.620251178068668E-4    0.003026277560206382     -9.49451039657345E-4     1.8706225677674743E-6
-0.6400000000000001       0.98                     -0.0019113179684236497   -8.81068355926125E-4     0.0030262178246453428    -9.466286571339459E-4    8.01308911052336E-7
-0.6200000000000001       1                        -0.00185075154508251     -9.000000000000001E-4    0.0030258429871941515    -9.434964743810526E-4    -1.1380260205260765E-8
-1                        0.6000000000000001       -0.0030000000000000005   -5.196152774910889E-4    0.002949263738814517     -9.197943014946919E-4    1.9360062653711596E-8
-0.98                     0.6200000000000001       -0.002940870380193066    -5.380568539568534E-4    0.00295656174577665      -9.246437964243216E-4    3.655283365527779E-6
-0.96                     0.6400000000000001       -0.0028814627797547703   -5.565915887032107E-4    0.0029637169828310808    -9.293333324340534E-4    6.797992785215953E-6
-0.94                     0.6600000000000001       -0.0028217952446195588   -5.752212749262554E-4    0.002970702220782509     -9.338179242493952E-4    9.420974254996557E-6
-0.9199999999999999       0.6799999999999999       -0.002761887503545619    -5.93946520515989E-4     0.0029774780486950168    -9.380470657731444E-4    1.1506893764364603E-5
-0.8999999999999998       0.7                      -0.0027017609702645116   -6.127665209225857E-4    0.002983997284170569     -9.419656247083742E-4    1.304988404149561E-5
-0.8799999999999999       0.72                     -0.0026414386255448016   -6.316787767677846E-4    0.00299020700999734      -9.455163377737443E-4    1.4056205807432881E-5
-0.8599999999999999       0.74                     -0.002580944820990806    -6.506788589924216E-4    0.0029960515591988535    -9.486425780680594E-4    1.4544954031431995E-5
-0.8400000000000001       0.76                     -0.0025203050024645932   -6.697602333952363E-4    0.00300147565430924      -9.512912123421854E-4    1.4548197483832173E-5
-0.8200000000000001       0.78                     -0.0024595453617840177   -6.889141567275496E-4    0.0030064275872452445    -9.5341540451816E-4      1.411051566394215E-5
-0.8                      0.8                      -0.0023986924306653753   -7.081296532143773E-4    0.0030108622632280973    -9.549771902604386E-4    1.3287905213609069E-5
-0.78                     0.8200000000000001       -0.0023377726353107594   -7.273935760165775E-4    0.0030147439253823453    -9.559496467386174E-4    1.2146085824314585E-5
-0.76                     0.8400000000000001       -0.002276811833149083    -7.466907529010684E-4    0.0030180483887850967    -9.563185005679459E-4    1.0758293426499135E-5
-0.74                     0.8600000000000001       -0.00221583485467634     -7.66004209753983E-4     0.0030207646442366987    -9.56083053815851E-4     9.202698825248068E-6
-0.72                     0.8800000000000001       -0.002154865072922029    -7.853154601446063E-4    0.0030228957394434694    -9.552563588528148E-4    7.559626067130583E-6
-0.7                      0.9000000000000001       -0.0020939240208351054   -8.04604844512148E-4     0.0030244589028016466    -9.538646314099798E-4    5.908761924292826E-6
-0.6799999999999999       0.9199999999999999       -0.002033031073093824    -8.238518991952334E-4    0.0030254849350223392    -9.51945949751478E-4     4.32654431313922E-6
-0.6599999999999999       0.94                     -0.001972203203939274    -8.430357337938422E-4    0.003026016948354635     -9.495483394370863E-4    2.883894491341928E-6
-0.6400000000000001       0.96                     -0.0019114548269697407   -8.621353953932436E-4    0.0030261085615993755    -9.467273392486641E-4    1.6444621980399772E-6
-0.6200000000000001       0.98                     -0.0018507977194867735   -8.811302052570967E-4    0.003025821732753342     -9.435439300068531E-4    6.629594003233069E-7
-0.6000000000000001       1                        -0.0017902409290949462   -9.000000000000001E-4    0.0030252264900783865    -9.400594333773526E-4    -1.3279273351068932E-8
-1                        0.5800000000000001       -0.0030000000000000005   -5.012696474294944E-4    0.002941742184711151     -9.147492928586118E-4    1.8548850352096784E-8
-0.98                     0.6000000000000001       -0.002941014282688965    -5.19611612303468E-4     0.0029493635493238516    -9.198597929019932E-4    3.888368825269728E-6
-0.96                     0.6200000000000001       -0.0028817366677947203   -5.380497450924696E-4    0.0029568675569973946    -9.248336319019062E-4    7.2787437741363495E-6
-0.94                     0.6400000000000001       -0.002822183938515435    -5.565866900679677E-4    0.0029642301887646363    -9.296274408328609E-4    1.0153085773615655E-5
-0.9199999999999999       0.6600000000000001       -0.0027623747668570476   -5.752240661702203E-4    0.0029714136948915115    -9.341905774087987E-4    1.2484340701224573E-5
-0.8999999999999999       0.6799999999999999       -0.0027023297486613337   -5.939621898918243E-4    0.0029783705429705007    -9.384659891562708E-4    1.4257262024959755E-5
-0.8799999999999999       0.7                      -0.0026420713199619625   -6.127997428904356E-4    0.00298504539725232      -9.423926723035525E-4    1.5469402347928948E-5
-0.8599999999999999       0.72                     -0.0025816235887080705   -6.317334812730523E-4    0.0029913781185356334    -9.459085208264603E-4    1.6132162459980558E-5
-0.8400000000000001       0.74                     -0.0025210120765763945   -6.507580010348088E-4    0.002997307051119361     -9.489533872877968E-4    1.6271281734735073E-5
-0.8200000000000001       0.76                     -0.0024602633766764967   -6.698655750201664E-4    0.0030027724789401405    -9.514722054602583E-4    1.592669140544044E-5
-0.8                      0.78                     -0.0023994047392946628   -6.890460739604186E-4    0.0030077200602441068    -9.534179817595514E-4    1.5151664162141656E-5
-0.78                     0.8                      -0.0023384636035125553   -7.082869799014329E-4    0.0030121040303107784    -9.547544499802207E-4    1.401125721246325E-5
-0.76                     0.8200000000000001       -0.002277467097009784    -7.275734947962625E-4    0.0030158899631850624    -9.554581934246853E-4    1.2580114327240844E-5
-0.74                     0.8400000000000001       -0.002216441529101908    -7.468887407111337E-4    0.0030190569083899436    -9.555200707192397E-4    1.093975671803057E-5
-0.72                     0.8600000000000001       -0.002155411902731688    -7.6621404164042E-4      0.003021598765025252     -9.549458333903554E-4    9.175544068157002E-6
-0.7                      0.8800000000000001       -0.0020944014696250447   -7.855292710585909E-4    0.0030235248179607105    -9.537558883381548E-4    7.373518541926745E-6
-0.6799999999999999       0.9000000000000001       -0.002033431349323654    -8.04813244707569E-4     0.0030248594307413384    -9.519842281018968E-4    5.6173520163026874E-6
-0.6599999999999999       0.9199999999999999       -0.001972520227739149    -8.24044135216748E-4     0.0030256409579554285    -9.496766167845817E-4    3.985599936886959E-6
-0.6400000000000001       0.94                     -0.0019116841448432317   -8.431998842518387E-4    0.0030259199970205514    -9.468881719880175E-4    2.549427494655254E-6
-0.6200000000000001       0.96                     -0.0018509363745955138   -8.622585890195323E-4    0.0030257571246694454    -9.436804734393468E-4    1.3709659176045403E-6
-0.6000000000000001       0.98                     -0.0017902873964641467   -8.811988484284074E-4    0.003025220335049377     -9.401191344521655E-4    5.01828603834247E-7
-0.5800000000000001       1                        -0.0017297448497304066   -9.000000000000001E-4    0.0030243845433618973    -9.362683966647167E-4    -1.5077487063262323E-8
-1                        0.56                     -0.0030000000000000005   -4.830273273662281E-4    0.0029339226243332663    -9.094628865489301E-4    1.740291230856635E-8
-0.98                     0.5800000000000001       -0.0029411647034005115   -5.012646291744856E-4    0.002941838091690537     -9.148166527240357E-4    4.111428645683981E-6
-0.96                     0.6000000000000001       -0.0028820245431208573   -5.19600619425624E-4     0.002949664040485661     -9.200594426215595E-4    7.747587128190472E-6
-0.94                     0.6200000000000001       -0.0028225947788572546   -5.380387539226276E-4    0.0029573804861905743    -9.251503065202359E-4    1.0878493182218778E-5
-0.9199999999999999       0.6400000000000001       -0.002762892763055503    -5.565816572579039E-4    0.002964952300983902     -9.300392932341991E-4    1.3466472197963772E-5
-0.8999999999999999       0.6600000000000001       -0.002702938012039796    -5.752307977397562E-4    0.0029723325598634276    -9.346682161846953E-4    1.5485780056366497E-5
-0.8799999999999998       0.6799999999999999       -0.002642752162782008    -5.939861064849151E-4    0.0029794643742624832    -9.389729902480069E-4    1.6923942530251106E-5
